ALTERNATIVEACC	GI	PRIMARYACC	TAXID
VVA23740.1	1743573156	VVA23740.1	3755
VVA26103.1	1743570652	VVA26103.1	3755
VVA27071.1	1743569714	VVA27071.1	3755
VVA27708.1	1743569030	VVA27708.1	3755
VVA30581.1	1743566022	VVA30581.1	3755
VVA30853.1	1743565818	VVA30853.1	3755
VVA30854.1	1743565819	VVA30854.1	3755
VVA30855.1	1743565820	VVA30855.1	3755
VVA30856.1	1743565821	VVA30856.1	3755
VVA30858.1	1743565823	VVA30858.1	3755
VVA30859.1	1743565824	VVA30859.1	3755
VVA30860.1	1743565825	VVA30860.1	3755
VVA30861.1	1743565826	VVA30861.1	3755
VVA30862.1	1743565827	VVA30862.1	3755
VVA30863.1	1743565828	VVA30863.1	3755
VVA34436.1	1743562075	VVA34436.1	3755
VVA34437.1	1743562076	VVA34437.1	3755
VVA35699.1	1743560724	VVA41615.1	3755
VVA35877.1	1743560578	BBH03455.1	3755
VVA39829.1	1743556167	VVA40472.1	3755
VVA40472.1	1743555379	VVA40472.1	3755
VVA41615.1	1743553834	VVA41615.1	3755
VVA89659.1	1723490018	VVA89659.1	586526
VVB06548.1	1723477926	VVB06548.1	586526
VVB06869.1	1723472288	VVB06869.1	586526
VVB18311.1	1723468591	VVB18311.1	586526
XP_002263989.1	225465732	XP_002263989.1	29760
XP_002266349.1	225460452	XP_002266349.1	29760
XP_002267573.1	225470650	XP_002267573.1	29760
XP_002267665.2	1104517014	XP_002267665.2	29760
XP_002268162.1	225468662	XP_002268162.1	29760
XP_002268560.2	1104660614	XP_002268560.2	29760
XP_002268637.1	225468660	UGT85K14_S171	29760
XP_002268845.1	225468664	XP_002268845.1	29760
XP_002269003.2	359480393	XP_002269003.2	29760
XP_002271558.1	225460444	XP_002271558.1	29760
XP_002271726.3	1104672930	XP_002271726.3	29760
XP_002272033.2	731431325	XP_002272033.2	29760
XP_002272345.1	225460460	XP_002272345.1	29760
XP_002273356.1	225430836	XP_002273356.1	29760
XP_002273866.1	225468356	XP_002273866.1	29760
XP_002276546.1	225464646	Vv_88A12_S95	29760
XP_002276715.1	225464653	XP_002276715.1	29760
XP_002276981.1	225464661	XP_002276981.1	29760
XP_002280305.1	225457128	UGT74B6_S172	29760
XP_002280543.1	225460346	XP_002280543.1	29760
XP_002282935.2	359493423	XP_002282935.2	29760
XP_002298737.1	224056160	XP_002298737.1	3694
XP_002301402.2	566158450	XP_002301402.2	3694
XP_002303638.2	566162532	XP_002303638.2	3694
XP_002305021.2	566165308	XP_002305021.2	3694
XP_002305022.2	566165302	XP_002305022.2	3694
XP_002305279.2	566165340	XP_002305279.2	3694
XP_002306303.3	1375858516	XP_002306303.3	3694
XP_002310203.2	1375872025	XP_002310203.2	3694
XP_002310204.3	1375871241	XP_002310204.3	3694
XP_002310553.1	224096155	XP_002310553.1	3694
XP_002313133.1	224103637	XP_002313133.1	3694
XP_002317730.2	566196150	XP_002317730.2	3694
XP_002320189.1	224127890	XP_002320189.1	3694
XP_002320190.1	224127894	XP_002320190.1	3694
XP_002320558.1	224129334	XP_002320558.1	3694
XP_002321569.1	224133444	XP_002321569.1	3694
XP_002438627.1	242096274	XP_002438627.1	4558
XP_002440116.1	242088567	XP_002440116.1	4558
XP_002440798.1	242089931	XP_002440798.1	4558
XP_002441419.2	1205980752	XP_002441419.2	4558
XP_002449704.1	242068855	XP_002449704.1	4558
XP_002449789.1	242069025	XP_002449789.1	4558
XP_002451052.1	242071551	XP_002451052.1	4558
XP_002456308.1	242054325	XP_002456308.1	4558
XP_002456310.1	242054329	XP_002456310.1	4558
XP_002456311.2	1205940014	XP_002456311.2	4558
XP_002456313.1	242054335	XP_002456313.1	4558
XP_002456316.2	1205945544	XP_002456316.2	4558
XP_002458362.1	242058433	XP_002458362.1	4558
XP_002462236.1	242048984	XP_002462236.1	4558
XP_002513010.1	255543895	XP_002513010.1	3988
XP_002513937.1	255545754	XP_002513937.1	3988
XP_002518708.1	255555343	XP_002518708.1	3988
XP_002518722.3	1391294232	XP_002518722.3	3988
XP_002520220.1	255558386	XP_002520220.1	3988
XP_002525853.1	255569778	XP_002525853.1	3988
XP_002529831.1	255577918	XP_002529831.1	3988
XP_002532451.1	255583381	XP_002532451.1	3988
XP_002532877.2	1000940004	XP_002532877.2	3988
XP_002866746.1	297797723	XP_002866746.1	81972
XP_002866993.1	297798218	XP_002866993.1	81972
XP_002872912.1	297810057	XP_002872912.1	81972
XP_002877765.1	297819764	XP_002877765.1	81972
XP_002893325.1	297850888	XP_002893325.1	81972
XP_003517852.1	356498018	XP_003517852.1	3847
XP_003519003.1	356500366	XP_003519003.1	3847
XP_003519432.1	356501236	XP_003519432.1	3847
XP_003526577.2	955323722	XP_003526577.2	3847
XP_003533968.1	356530800	XP_003533968.1	3847
XP_003533970.1	356530804	XP_003533970.1	3847
XP_003533971.1	356530806	XP_003533971.1	3847
XP_003538841.1	356540737	XP_003538841.1	3847
XP_003542333.1	356547881	XP_003542333.1	3847
XP_003544213.2	571510929	XP_003544213.2	3847
XP_003544799.1	356552898	XP_003544799.1	3847
XP_003544800.1	356552900	XP_003544800.1	3847
XP_003544801.1	356552902	XP_003544801.1	3847
XP_003546715.1	356556813	XP_003546715.1	3847
XP_003548145.1	356559720	XP_003548145.1	3847
XP_003553781.1	356571228	XP_003553781.1	3847
XP_003556840.1	356577454	XP_003556840.1	3847
XP_003566011.1	357128707	XP_003566011.1	15368
XP_003567087.1	357130910	XP_003567087.1	15368
XP_003567088.1	357130912	XP_003567088.1	15368
XP_003568057.1	357132882	XP_003568057.1	15368
XP_003569622.1	357136056	XP_003569622.1	15368
XP_003569623.1	357136058	XP_003569623.1	15368
XP_003569748.1	357136310	XP_003569748.1	15368
XP_003569750.1	357136314	XP_003569750.1	15368
XP_003571159.1	357139173	XP_003571159.1	15368
XP_003571160.1	357139175	XP_003571160.1	15368
XP_003571661.1	357140206	XP_003571661.1	15368
XP_003577390.2	960489916	XP_003577390.2	15368
XP_003601328.1	357462093	XP_003601328.1	3880
XP_003601707.1	357462851	XP_003601707.1	3880
XP_003608449.2	1379633380	XP_003608449.2	3880
XP_003611938.2	1379639575	XP_003611938.2	3880
XP_003613351.1	357486127	XP_003613351.1	3880
XP_003615138.1	357489701	XP_003615138.1	3880
XP_003626556.1	357512535	XP_003626556.1	3880
XP_003632443.1	359480385	XP_003632443.1	29760
XP_003634091.1	359490451	XP_003634091.1	29760
XP_003634093.1	359490455	XP_003634093.1	29760
XP_003634592.1	359493427	XP_003634592.1	29760
XP_003634598.1	359493441	XP_003634598.1	29760
XP_003634599.1	359493443	XP_003634599.1	29760
XP_003635298.1	359496680	XP_003635298.1	29760
XP_004133820.1	449432064	XP_004133820.1	3659
XP_004133821.1	449432066	XP_004133821.1	3659
XP_004136284.1	449437008	XP_004136284.1	3659
XP_004143462.1	449451425	XP_004143462.1	3659
XP_004235065.1	460378617	XP_004235065.1	4081
XP_004237925.1	460384451	XP_004237925.1	4081
XP_004237926.1	460384453	XP_004237926.1	4081
XP_004237927.1	460384455	XP_004237927.1	4081
XP_004237928.1	460384457	XP_004237928.1	4081
XP_004237929.1	460384459	XP_004237929.1	4081
XP_004244487.1	460397866	XP_004244487.1	4081
XP_004248451.1	460405978	XP_004248451.1	4081
XP_004249620.1	460408374	XP_004249620.1	4081
XP_004252303.1	460413878	XP_004252303.1	4081
XP_004252531.1	460414343	XP_004252531.1	4081
XP_004252532.1	460414345	XP_004252532.1	4081
XP_004252533.1	460414347	XP_004252533.1	4081
XP_004289755.1	470106818	XP_004289755.1	101020
XP_004289756.1	470106820	XP_004289756.1	101020
XP_004289758.1	470106824	XP_004289758.1	101020
XP_004290110.1	470107555	XP_004290110.1	101020
XP_004292062.1	470111658	XP_004292062.1	101020
XP_004297667.1	470123304	XP_004297667.1	101020
XP_004297810.1	470123599	XP_004297810.1	101020
XP_004298592.2	764577898	XP_004298592.2	101020
XP_004298887.1	470125801	XP_004298887.1	101020
XP_004299583.1	470127242	XP_004299583.1	101020
XP_004299645.1	470127373	XP_004299645.1	101020
XP_004299646.1	470127375	XP_004299646.1	101020
XP_004299647.1	470127377	XP_004299647.1	101020
XP_004299648.1	470127379	XP_004299648.1	101020
XP_004300654.1	470129498	XP_004300654.1	101020
XP_004300860.1	470129929	XP_004300860.1	101020
XP_004301885.1	470132020	XP_004301885.1	101020
XP_004301886.2	764593403	XP_004301886.2	101020
XP_004301887.1	470132024	XP_004301887.1	101020
XP_004302685.2	764600796	XP_004302685.2	101020
XP_004306692.1	470141962	XP_004306692.1	101020
XP_004308036.1	470144801	XP_004308036.1	101020
XP_004308038.1	470144805	XP_004308038.1	101020
XP_004308317.1	470145380	XP_004308317.1	101020
XP_004308659.1	470146083	XP_004308659.1	101020
XP_004492515.1	502104361	XP_004492515.1	3827
XP_004499680.1	502127373	XP_004499680.1	3827
XP_004499699.1	502127412	XP_004499699.1	3827
XP_004502000.1	502134100	XP_004502000.1	3827
XP_004502001.1	502134103	XP_004502001.1	3827
XP_004515155.1	502172576	XP_004515155.1	3827
XP_004515407.1	502173938	XP_004515407.1	3827
XP_004516402.1	502179296	XP_004516402.1	3827
XP_004516693.1	502180680	XP_004516693.1	3827
XP_004516705.1	502180748	XP_004516705.1	3827
XP_004516947.1	502182495	XP_004516947.1	3827
XP_004951336.1	514707601	XP_004951336.1	4555
XP_004960627.1	514744410	XP_004960627.1	4555
XP_004961426.1	514747678	XP_004961426.1	4555
XP_004969192.1	514778809	XP_004969192.1	4555
XP_004969648.2	1256521671	XP_004969648.2	4555
XP_004969864.1	514781523	XP_004969864.1	4555
XP_004969866.1	514781531	XP_004969866.1	4555
XP_004969867.2	1256546423	XP_004969867.2	4555
XP_004969868.1	514781539	XP_004969868.1	4555
XP_004969869.1	514781543	XP_004969869.1	4555
XP_004969870.1	514781547	XP_004969870.1	4555
XP_004979486.1	514809318	XP_004979486.1	4555
XP_004979487.1	514809320	XP_004979487.1	4555
XP_004980356.4	1256647015	XP_004980356.4	4555
XP_004984434.1	514819476	XP_004984434.1	4555
XP_006280388.1	565432696	XP_006280388.1	81985
XP_006282774.1	565440206	XP_006282774.1	81985
XP_006290216.1	565464434	XP_006290216.1	81985
XP_006293138.1	565470670	XP_006293138.1	81985
XP_006299958.1	565484636	XP_006299958.1	81985
XP_006307446.1	565499614	XP_006307446.1	81985
XP_006344123.1	565354450	XP_006344123.1	4113
XP_006346388.1	565359165	XP_006346388.1	4113
XP_006346389.1	565359167	XP_006346389.1	4113
XP_006346390.2	971548717	XP_006346390.2	4113
XP_006355935.1	565379008	XP_006355935.1	4113
XP_006355936.1	565379010	XP_006355936.1	4113
XP_006357047.1	565381374	XP_006357047.1	4113
XP_006357048.1	565381376	XP_006357048.1	4113
XP_006357098.1	565381483	XP_006357098.1	4113
XP_006357100.1	565381487	XP_006357100.1	4113
XP_006360268.1	565389029	XP_006360268.1	4113
XP_006363269.1	565395279	XP_006363269.1	4113
XP_006363270.1	565395281	XP_006363270.1	4113
XP_006366313.1	565401657	XP_006366313.1	4113
XP_006366314.1	565401659	XP_006366314.1	4113
XP_006366316.1	565401663	XP_006366316.1	4113
XP_006366559.1	565402169	XP_006366559.1	4113
XP_006367257.1	565403625	XP_006367257.1	4113
XP_006367932.1	565405052	XP_006367932.1	4113
XP_006374282.2	1375907993	XP_006374282.2	3694
XP_006376609.1	566196152	XP_006376609.1	3694
XP_006384098.2	1375914469	XP_006384098.2	3694
XP_006384103.1	566165324	XP_006384103.1	3694
XP_006393862.1	567136107	XP_006393862.1	72664
XP_006396305.2	1350290209	XP_006396305.2	72664
XP_006404007.1	567188129	XP_006404007.1	72664
XP_006404008.1	567188133	XP_006404008.1	72664
XP_006406828.1	567198368	XP_006406828.1	72664
XP_006411963.1	567216668	XP_006411963.1	72664
XP_006416029.1	567148261	XP_006416029.1	72664
XP_006418419.1	567156652	XP_006418419.1	72664
XP_006422077.1	567858788	XP_006422077.1	85681
XP_006422086.1	567858806	XP_006422086.1	85681
XP_006425732.1	567866219	XP_006425732.1	85681
XP_006426368.1	567867491	XP_006426368.1	85681
XP_006428661.1	567872143	XP_006428661.1	85681
XP_006428662.1	567872145	XP_006428662.1	85681
XP_006428663.1	567872147	XP_006428663.1	85681
XP_006429744.2	1350309949	XP_006481336.1	85681
XP_006433960.1	567882803	XP_006433960.1	85681
XP_006433961.1	567882805	XP_006433961.1	85681
XP_006433963.2	1350302794	XP_006433963.2	85681
XP_006439748.2	1350266761	XP_006439748.2	85681
XP_006444877.1	567904778	XP_006444877.1	85681
XP_006444878.1	567904780	XP_006444878.1	85681
XP_006446970.2	1350226487	XP_006446970.2	85681
XP_006447240.1	567909853	XP_006447240.1	85681
XP_006447926.1	567911225	XP_006447926.1	85681
XP_006447928.1	567911229	XP_006447928.1	85681
XP_006447930.1	567911233	XP_006447930.1	85681
XP_006447931.1	567911235	XP_006447931.1	85681
XP_006447932.1	567911237	XP_006447932.1	85681
XP_006447933.1	567911239	XP_006447933.1	85681
XP_006451504.1	567918996	XP_006451504.1	85681
XP_006466245.1	568823694	XP_006466245.1	2711
XP_006466730.1	568824692	XP_006425732.1	2711
XP_006468867.2	1389559475	XP_006468867.2	2711
XP_006469355.1	568830119	XP_006469355.1	2711
XP_006469356.1	568830121	XP_006469356.1	2711
XP_006469357.1	568830123	XP_006469357.1	2711
XP_006469359.1	568830127	XP_006469359.1	2711
XP_006469903.1	568831288	XP_006447240.1	2711
XP_006472583.1	568837130	XP_006472583.1	2711
XP_006472584.1	568837132	XP_006472584.1	2711
XP_006475483.1	568843155	XP_006475483.1	2711
XP_006476729.1	568845748	XP_006476729.1	2711
XP_006480472.1	568853676	XP_006480472.1	2711
XP_006480474.1	568853680	XP_006428662.1	2711
XP_006480475.3	1389638391	XP_006480475.3	2711
XP_006481336.1	568855488	XP_006481336.1	2711
XP_006490599.1	568875000	XP_006490599.1	2711
XP_006491242.1	568876347	XP_006491242.1	2711
XP_006491243.1	568876349	XP_006491243.1	2711
XP_006573595.1	571435851	XP_006573595.1	3847
XP_006644564.2	1002836415	XP_006644564.2	4533
XP_006644666.1	573913982	XP_006644666.1	4533
XP_006644668.1	573913986	XP_006644668.1	4533
XP_006646112.1	573916933	XP_006646112.1	4533
XP_006646296.1	573917304	XP_006646296.1	4533
XP_006646297.1	573917306	XP_006646297.1	4533
XP_006648495.1	573921813	XP_006648495.1	4533
XP_006654678.2	1002855525	XP_006654678.2	4533
XP_006654679.1	573944665	XP_006654679.1	4533
XP_006656061.1	573947472	XP_006656061.1	4533
XP_006663026.1	573961741	XP_006663026.1	4533
XP_006827672.1	586645616	XP_006827672.1	13333
XP_006843338.2	769813222	XP_006843338.2	13333
XP_006847343.2	769808606	XP_006847343.2	13333
XP_006847344.1	586713974	XP_006847344.1	13333
XP_006852521.1	586753334	XP_006852521.1	13333
XP_006853264.2	769801707	XP_006853264.2	13333
XP_006858836.2	1173104636	XP_006858836.2	13333
XP_007009133.1	590562606	XP_007009133.1	3641
XP_007029404.2	1063501809	XP_007029404.2	3641
XP_007036115.2	1063477646	XP_007036115.2	3641
XP_007038859.2	1063477201	XP_007038859.2	3641
XP_007042490.2	1063473866	XP_007042490.2	3641
XP_007044514.2	1063466990	XP_007044514.2	3641
XP_007047010.2	1063458891	XP_007047010.2	3641
XP_007047011.2	1063458699	XP_007047011.2	3641
XP_007047907.2	1063458276	XP_007047907.2	3641
XP_007047908.2	1063465475	XP_007047908.2	3641
XP_007047909.1	590707096	XP_007047909.1	3641
XP_007047910.1	590707100	XP_007047910.1	3641
XP_007051600.2	1063464767	XP_007051600.2	3641
XP_007133183.1	593262008	XP_007133183.1	3885
XP_007137358.1	593327862	XP_007137358.1	3885
XP_007141191.1	593488647	XP_007141191.1	3885
XP_007141198.1	593488661	XP_007141198.1	3885
XP_007141200.1	593488665	XP_007141200.1	3885
XP_007141201.1	593488667	XP_007141201.1	3885
XP_007146160.1	593691181	XP_007146160.1	3885
XP_007146161.1	593691183	XP_007146161.1	3885
XP_007147290.1	593693538	XP_007147290.1	3885
XP_007152119.1	593703433	XP_007152119.1	3885
XP_007153279.1	593705845	XP_007153279.1	3885
XP_007156903.1	593787728	XP_007156903.1	3885
XP_007157504.1	593788930	XP_007157504.1	3885
XP_007199115.1	595790733	XP_007199115.1	3760
XP_007199429.1	595791361	XP_007199429.1	3760
XP_007199830.1	595792163	XP_007199830.1	3760
XP_007201501.2	1162574662	XP_007201501.2	3760
XP_007201692.1	595800538	XP_007201692.1	3760
XP_007206411.2	1162561131	XP_007206411.2	3760
XP_007207189.1	595836103	XP_007207189.1	3760
XP_007207648.1	595838429	XP_007207648.1	3760
XP_007208223.1	595841512	XP_007208223.1	3760
XP_007208502.2	1162561133	XP_007208502.2	3760
XP_007208773.1	595844634	XP_007208773.1	3760
XP_007210088.2	1162559493	XP_007210088.2	3760
XP_007210590.1	595857658	XP_007210590.1	3760
XP_007217946.1	595998618	XP_007217946.1	3760
XP_007219620.1	596035015	XP_007219620.1	3760
XP_007221237.1	596077333	XP_007221237.1	3760
XP_007222427.1	596140914	XP_007222427.1	3760
XP_007222658.1	596146366	XP_007222658.1	3760
XP_007222664.1	596146653	XP_007222664.1	3760
XP_007222804.1	596155722	XP_007222804.1	3760
XP_007224069.1	596221220	XP_007224069.1	3760
XP_007224375.1	596235130	XP_007224375.1	3760
XP_007224980.1	596263772	XP_007224980.1	3760
XP_007225655.1	596286673	XP_007225655.1	3760
XP_007227225.1	596296760	XP_007227225.1	3760
XP_007227474.1	596298330	PpUGT85A2_S174	3760
XP_008219313.1	645224867	XP_008219313.1	102107
XP_008219314.2	1027094574	XP_008219314.2	102107
XP_008219316.1	645224874	XP_008219316.1	102107
XP_008219317.1	645224877	XP_008219317.1	102107
XP_008219318.1	645224879	XP_008219318.1	102107
XP_008219319.1	645224881	XP_008219319.1	102107
XP_008219322.1	645224884	XP_008219322.1	102107
XP_008219456.1	645225164	XP_008219456.1	102107
XP_008219457.1	645225167	XP_008219457.1	102107
XP_008219458.2	1027091715	XP_008219458.2	102107
XP_008219459.1	645225171	XP_008219459.1	102107
XP_008221698.1	645229945	XP_008221698.1	102107
XP_008233208.1	645254806	XP_008233208.1	102107
XP_008233421.1	645255267	XP_008233421.1	102107
XP_008234156.1	645219130	XP_008234156.1	102107
XP_008234165.1	645219133	XP_008234165.1	102107
XP_008234175.1	645219135	XP_008234175.1	102107
XP_008234196.1	645219140	XP_008234196.1	102107
XP_008234818.1	645258290	XP_008234818.1	102107
XP_008235864.1	645260510	XP_008235864.1	102107
XP_008235865.1	645260513	XP_008235865.1	102107
XP_008235866.1	645260515	XP_008235866.1	102107
XP_008236255.1	645261358	XP_008236255.1	102107
XP_008236256.1	645261360	XP_008236256.1	102107
XP_008236257.1	645261362	XP_008236257.1	102107
XP_008237171.1	645263298	XP_008237171.1	102107
XP_008237299.1	645219767	XP_008237299.1	102107
XP_008239719.1	645268838	XP_008239719.1	102107
XP_008245156.1	645280377	XP_008245156.1	102107
XP_008347243.1	658023693	XP_008347243.1	3750
XP_008347244.1	658023697	XP_008347244.1	3750
XP_008350138.1	657943009	XP_008350138.1	3750
XP_008351657.2	1632198381	XP_008351657.2	3750
XP_008354288.2	1632170035	XP_008354288.2	3750
XP_008358180.2	1632216873	XP_008358180.2	3750
XP_008359346.2	1632206823	XP_008359346.2	3750
XP_008361795.2	1632261403	XP_008361795.2	3750
XP_008376064.2	1632203996	XP_008376064.2	3750
XP_008386104.1	657987877	XP_008386104.1	3750
XP_008386105.1	657987879	XP_008386105.1	3750
XP_008386170.2	1632228693	XP_008386170.2	3750
XP_008392434.2	1632195955	XP_008392434.2	3750
XP_008392435.2	1632245562	XP_008392435.2	3750
XP_008437917.1	659075011	XP_008437917.1	3656
XP_008437921.1	659075019	XP_008437921.1	3656
XP_008460408.1	659120903	XP_008460408.1	3656
XP_008466222.1	659132484	XP_008466222.1	3656
XP_008649435.1	670417161	XP_008649435.1	4577
XP_008776267.1	672194338	XP_008776267.1	42345
XP_008776769.1	672196306	XP_008776769.1	42345
XP_008777480.1	672198933	XP_008777480.1	42345
XP_008777481.1	672198935	XP_008777481.1	42345
XP_008781597.1	672107784	XP_008781597.1	42345
XP_008783313.1	672120112	XP_008783313.1	42345
XP_008785471.1	672124194	XP_008785471.1	42345
XP_008811497.1	672182494	XP_008811497.1	42345
XP_009103497.1	685331300	XP_009103497.1	3711
XP_009111416.1	685352074	XP_009111416.1	3711
XP_009115475.1	685362250	XP_009115475.1	3711
XP_009119690.1	685372144	XP_009119690.1	3711
XP_009128501.1	685275044	XP_009128501.1	3711
XP_009128506.1	685275054	XP_009128506.1	3711
XP_009134508.1	685287152	XP_009134508.1	3711
XP_009136554.1	685291207	XP_009136554.1	3711
XP_009136555.1	685291210	XP_009136555.1	3711
XP_009142135.1	685256463	XP_009142135.1	3711
XP_009146078.1	685311015	XP_009146078.1	3711
XP_009149425.1	685262210	XP_009149425.1	3711
XP_009334337.1	694411994	XP_009334337.1	225117
XP_009334338.1	694411996	XP_009334337.1	225117
XP_009335348.1	694414241	XP_009335348.1	225117
XP_009341754.1	694428361	XP_009341754.1	225117
XP_009341756.1	694428366	XP_009341756.1	225117
XP_009341757.1	694428369	XP_009341757.1	225117
XP_009348490.1	694443878	XP_009348490.1	225117
XP_009350467.1	694449820	XP_009350467.1	225117
XP_009352389.1	694322544	XP_009352389.1	225117
XP_009352454.1	694322691	XP_009352454.1	225117
XP_009364608.1	694376206	XP_009364608.1	225117
XP_009368718.2	1079230645	XP_009368718.2	225117
XP_009370709.2	1079232979	XP_009370709.2	225117
XP_009377276.2	1079240676	XP_009377277.2	225117
XP_009377277.2	1079240674	XP_009377277.2	225117
XP_009377579.1	694405456	XP_009377579.1	225117
XP_009377582.1	694405463	XP_009377582.1	225117
XP_009377584.1	694405466	XP_009377579.1	225117
XP_009385281.1	694995323	XP_009385281.1	214687
XP_009385373.1	694995325	XP_009385373.1	214687
XP_009387161.1	695003752	XP_009387161.1	214687
XP_009390686.1	695008206	XP_009390686.1	214687
XP_009395979.2	1091693650	XP_009395979.2	214687
XP_009402907.2	1091637940	XP_009402907.2	214687
XP_009402932.1	694998124	XP_009402932.1	214687
XP_009404467.1	695033955	XP_009404467.1	214687
XP_009410868.1	695046104	XP_009410868.1	214687
XP_009419775.1	695062600	XP_009419775.1	214687
XP_009421247.1	695065323	XP_009421247.1	214687
XP_009590532.1	697163419	XP_009590532.1	4098
XP_009590752.1	697163863	XP_009590752.1	4098
XP_009590778.1	697163914	XP_009590778.1	4098
XP_009600997.1	697183949	XP_009600997.1	4098
XP_009612740.1	697095720	XP_009612740.1	4098
XP_009616889.1	697125731	XP_009616889.1	4098
XP_009622522.1	697136873	NP_001312061.1	4098
XP_009623864.1	697139547	NP_001312868.1	4098
XP_009625439.1	697142665	XP_009625439.1	4098
XP_009628747.1	697149101	XP_009628747.1	4098
XP_009630994.1	697153494	XP_009630994.1	4098
XP_009630995.1	697153496	NP_001312643.1	4098
XP_009761805.1	698529976	NP_001313106.1	4096
XP_009775754.1	698574784	XP_009775754.1	4096
XP_009776061.1	698575870	XP_009776061.1	4096
XP_009783229.1	698467880	XP_009783229.1	4096
XP_009783230.1	698467885	XP_009783230.1	4096
XP_009783231.1	698467889	XP_009783231.1	4096
XP_009785688.1	698425692	XP_009785688.1	4096
XP_009787720.1	698481459	XP_009787720.1	4096
XP_009788732.1	698427751	XP_009788732.1	4096
XP_009791953.1	698491027	XP_009791953.1	4096
XP_009796872.1	698502443	XP_009796872.1	4096
XP_009797699.1	698433584	XP_009797699.1	4096
XP_010025429.2	1091497969	XP_010025429.2	71139
XP_010025430.1	702450072	XP_010025430.1	71139
XP_010025432.1	702450077	XP_010025432.1	71139
XP_010025434.1	702450087	XP_010025434.1	71139
XP_010026163.1	702453265	XP_010026163.1	71139
XP_010026164.1	702453268	XP_010026164.1	71139
XP_010027911.1	702460136	XP_010027911.1	71139
XP_010029834.1	702467846	XP_010029834.1	71139
XP_010030030.1	702468596	XP_010030030.1	71139
XP_010030882.1	702471649	XP_010030882.1	71139
XP_010037076.1	702495813	XP_010037076.1	71139
XP_010037078.1	702495816	XP_010037078.1	71139
XP_010037079.1	702495819	XP_010037079.1	71139
XP_010037080.1	702495823	XP_010037080.1	71139
XP_010039151.2	1091513852	XP_010039151.2	71139
XP_010040922.1	702511934	XP_010040922.1	71139
XP_010040924.1	702511941	XP_010040924.1	71139
XP_010040925.1	702511946	XP_010040925.1	71139
XP_010043823.1	702273044	XP_010043823.1	71139
XP_010045221.1	702280138	XP_010045221.1	71139
XP_010048298.1	702297224	XP_010048298.1	71139
XP_010048299.1	702297229	XP_010048299.1	71139
XP_010048301.1	702297239	XP_010048301.1	71139
XP_010051878.1	702316035	XP_010051878.1	71139
XP_010051880.2	1091468826	XP_010051880.2	71139
XP_010051881.1	702316045	XP_010051881.1	71139
XP_010053796.1	702327420	XP_010053796.1	71139
XP_010053797.1	702327425	XP_010053797.1	71139
XP_010053798.1	702327431	XP_010053798.1	71139
XP_010060091.2	1091443924	XP_010060091.2	71139
XP_010060102.1	702249793	XP_010060102.1	71139
XP_010060113.1	702249798	XP_010060113.1	71139
XP_010060137.1	702249809	XP_010060137.1	71139
XP_010060148.1	702249817	XP_010060148.1	71139
XP_010060171.1	702249827	XP_010060171.1	71139
XP_010060179.1	702249833	XP_010060179.1	71139
XP_010060186.1	702249839	XP_010060186.1	71139
XP_010060195.1	702249845	XP_010060195.1	71139
XP_010060213.2	1091443947	XP_010060213.2	71139
XP_010070033.1	702436144	XP_010070033.1	71139
XP_010070034.1	702436150	XP_010070034.1	71139
XP_010089285.1	703072440	XP_010089285.1	981085
XP_010089826.2	1350194079	XP_010089826.2	981085
XP_010091051.1	703079042	XP_010091051.1	981085
XP_010095579.2	1350243088	XP_010095579.2	981085
XP_010095580.1	703095587	XP_010095580.1	981085
XP_010095793.1	703096260	XP_010095793.1	981085
XP_010097012.1	703100792	XP_010097012.1	981085
XP_010097013.1	703100796	XP_010097013.1	981085
XP_010098615.1	703106902	XP_010098615.1	981085
XP_010099247.1	703109274	XP_010099247.1	981085
XP_010100778.1	703114936	XP_010100778.1	981085
XP_010104975.1	703131820	XP_010104975.1	981085
XP_010105724.1	703134794	XP_010105724.1	981085
XP_010109870.1	703150476	XP_010109870.1	981085
XP_010228991.1	721624358	XP_010228991.1	15368
XP_010232034.1	721642601	XP_010232034.1	15368
XP_010232036.1	721642609	XP_010232036.1	15368
XP_010232274.1	721644199	XP_010232274.1	15368
XP_010242476.1	720082057	XP_010242476.1	4432
XP_010242477.1	720082060	XP_010242477.1	4432
XP_010242509.1	720082184	XP_010242509.1	4432
XP_010244851.1	720089696	XP_010244851.1	4432
XP_010244852.1	720089699	XP_010244851.1	4432
XP_010244853.1	720089703	XP_010244851.1	4432
XP_010244854.1	720089706	XP_010244851.1	4432
XP_010263455.1	720023838	XP_010263455.1	4432
XP_010266460.1	720033533	XP_010266460.1	4432
XP_010278886.1	720073992	XP_010278886.1	4432
XP_010320181.1	723694372	XP_010320181.1	4081
XP_010321783.1	723703981	XP_010321783.1	4081
XP_010327004.1	723733762	XP_010327004.1	4081
XP_010427832.1	727419667	XP_010427832.1	90675
XP_010431232.1	727510002	XP_010431232.1	90675
XP_010444943.1	727543259	XP_010444943.1	90675
XP_010445627.2	1109039025	XP_010445627.2	90675
XP_010446296.2	1109039135	XP_010446296.2	90675
XP_010451029.1	727557777	XP_010451029.1	90675
XP_010456210.1	727567623	XP_010456210.1	90675
XP_010460183.1	727575113	XP_010460183.1	90675
XP_010465056.1	727427491	XP_010465056.1	90675
XP_010465677.1	727585316	XP_010465677.1	90675
XP_010477734.1	727609173	XP_010477734.1	90675
