ALTERNATIVEACC	GI	PRIMARYACC	TAXID
PKI61151.1	1305247803	XP_031379406.1	22663
PKI63484.1	1305250318	XP_031390683.1	22663
PKI70245.1	1305257501	OWM76729.1	22663
PKI70247.1	1305257503	PKI70247.1	22663
PKI75421.1	1305262971	PKI75421.1	22663
PKI76655.1	1305264266	XP_031374946.1	22663
PKU74368.1	1315710317	XP_020697511.1	906689
PLY64243.1	1322353642	XP_023746395.1	4236
PLY67100.1	1322359651	PLY67100.1	4236
PLY68465.1	1322362841	XP_023740690.1	4236
PLY72480.1	1322371106	XP_023735508.1	4236
PLY87734.1	1322402136	XP_023760886.1	4236
PLY89803.1	1322406962	XP_023757989.1	4236
PLY89810.1	1322406969	XP_023757990.1	4236
PLY90800.1	1322408780	XP_023756583.1	4236
PNS97402.1	1334281714	XP_006388791.2	3694
PNS97968.1	1334282280	XP_002322699.2	3694
PNT03917.1	1334288718	XP_002320189.1	3694
PNT03918.1	1334288719	XP_002320190.1	3694
PNT04892.1	1334289693	PNT04892.1	3694
PNT27988.1	1334312941	XP_002310553.1	3694
PNT29916.1	1334314870	XP_002308970.2	3694
PNT35395.1	1334320350	XP_002306303.3	3694
PNT45461.1	1334330418	XP_002303638.2	3694
PNT48840.1	1334333798	XP_002302305.1	3694
PNT50125.1	1334335083	XP_002301402.2	3694
PNT51310.2	1524762698	XP_002301753.1	3694
PNT66060.1	1334359430	XP_003571042.4	15368
PNX79500.1	1335220547	PNX79500.1	57577
PNX82457.1	1335223505	PNX82457.1	57577
PNX83893.1	1335224941	PNX79500.1	57577
PNX84978.1	1335226026	PNX79500.1	57577
PNY00479.1	1335241527	PNY00479.1	57577
PNY11480.1	1335252528	PNY11480.1	57577
PNY17877.1	1335258925	PNY17877.1	57577
PON33831.1	1338409651	PON33831.1	63057
PON42236.1	1338418715	PON42236.1	3476
PON42712.1	1338419223	PON42712.1	63057
PON42713.1	1338419224	PON42713.1	63057
PON45254.1	1338421917	PON45254.1	3476
PON47388.1	1338424188	PON47388.1	3476
PON47389.1	1338424189	PON47389.1	3476
PON47393.1	1338424193	PON47393.1	3476
PON47647.1	1338424461	PON47647.1	3476
PON50343.1	1338427315	PON50343.1	63057
PON50345.1	1338427317	PON50345.1	63057
PON50347.1	1338427319	PON50347.1	63057
PON55681.1	1338432817	PON55681.1	3476
PON55682.1	1338432818	PON55682.1	3476
PON55687.1	1338432823	PON55687.1	3476
PON55694.1	1338432830	PON55694.1	3476
PON55696.1	1338432832	PON55696.1	3476
PON55699.1	1338432835	PON55699.1	3476
PON60901.1	1338438148	PON60901.1	3476
PON67267.1	1338444630	PON67267.1	3476
PON67268.1	1338444631	PON67268.1	3476
PON70228.1	1338447657	PON70228.1	63057
PON70230.1	1338447659	PON70230.1	63057
PON82465.1	1338460253	PON82465.1	63057
PON95494.1	1338473542	PON95494.1	63057
PON95495.1	1338473543	PON95495.1	63057
PON95497.1	1338473545	PON95497.1	63057
PON95501.1	1338473549	PON95501.1	63057
PON95502.1	1338473550	PON95502.1	63057
PON95504.1	1338473552	PON95504.1	63057
PON95508.1	1338473556	PON95508.1	63057
PON97538.1	1338475599	PON97538.1	63057
PPD66181.1	1344089627	PPD66181.1	3634
PPD67269.1	1344091118	PPD67269.1	3634
PPD67270.1	1344091119	PPD67270.1	3634
PPD73123.1	1344098282	PPD73123.1	3634
PPD80490.1	1344106581	PPD80490.1	3634
PPD81525.1	1344107720	PPD81525.1	3634
PPD82599.1	1344108893	XP_016735486.1	3634
PPD88177.1	1344114953	PPD88177.1	3634
PPD96331.1	1344123683	PPD96331.1	3634
PPD98686.1	1344126176	PPD98686.1	3634
PPR93284.1	1347692577	PPR93284.1	3634
PPS02913.1	1347704202	PPS02913.1	3634
PPS19806.1	1347723915	PPS19806.1	3634
PPS20215.1	1347724349	PPS20215.1	3634
PQM33311.1	1352866377	PQM33311.1	2094558
PQM33314.1	1352866380	PQM33314.1	2094558
PQM33315.1	1352866381	PQM33315.1	2094558
PQM36756.1	1352870239	PQM36756.1	2094558
PQM36760.1	1352870243	PQM36760.1	2094558
PQM36987.1	1352870499	PQM36987.1	2094558
PQM38919.1	1352872664	PQM38919.1	2094558
PQM38920.1	1352872665	PQM38920.1	2094558
PQM38921.1	1352872666	PQM38921.1	2094558
PQM38923.1	1352872668	PQM38923.1	2094558
PQM38924.1	1352872669	PQM38924.1	2094558
PQM40887.1	1352874876	PQM40887.1	2094558
PQM42555.1	1352876756	PQM42555.1	2094558
PQM42556.1	1352876757	PQM42556.1	2094558
PQM42558.1	1352876759	PQM42558.1	2094558
PQP96972.1	1353881729	PQP96972.1	2094558
PQQ00353.1	1353885445	PQQ00353.1	2094558
PQQ00854.1	1353886007	PQQ00854.1	2094558
PQQ03238.1	1353888672	PQQ03238.1	2094558
PQQ03749.1	1353889238	PQQ03749.1	2094558
PQQ03750.1	1353889239	PQQ03750.1	2094558
PQQ03751.1	1353889240	PQQ03751.1	2094558
PQQ03752.1	1353889241	PQQ03752.1	2094558
PQQ03753.1	1353889242	PQQ03753.1	2094558
PQQ03759.1	1353889248	PQQ03759.1	2094558
PQQ10244.1	1353896511	PQQ10244.1	2094558
PQQ10246.1	1353896513	PQQ10246.1	2094558
PQQ10247.1	1353896514	PQQ10247.1	2094558
PQQ11568.1	1353897975	PQQ11568.1	2094558
PQQ12478.1	1353898925	PQQ12478.1	2094558
PQQ12479.1	1353898926	PQQ12479.1	2094558
PQQ18453.1	1353905145	PQQ18453.1	2094558
PQQ18456.1	1353905148	PQQ18456.1	2094558
PRQ17463.1	1358142983	XP_024171487.1	74649
PRQ17465.1	1358142985	XP_024173660.1	74649
PRQ20707.1	1358146227	XP_024173657.1	74649
PRQ21844.1	1358147364	XP_024170932.1	74649
PRQ21847.1	1358147367	XP_024172945.1	74649
PRQ21849.1	1358147369	PRQ21849.1	74649
PRQ21850.1	1358147370	PRQ21850.1	74649
PRQ21853.1	1358147373	XP_024169343.1	74649
PRQ23977.1	1358149498	XP_024166213.1	74649
PRQ38310.1	1358163833	XP_024191934.1	74649
PRQ38315.1	1358163838	XP_024197646.1	74649
PRQ38337.1	1358163860	XP_024194209.1	74649
PRQ38338.1	1358163861	XP_024194825.1	74649
PRQ41290.1	1358166813	XP_024194841.1	74649
PRQ48629.1	1358174154	XP_024179480.1	74649
PRQ48630.1	1358174155	XP_024179482.1	74649
PRQ48633.1	1358174158	XP_024185263.1	74649
PRQ48639.1	1358174164	XP_024185954.1	74649
PRQ48640.1	1358174165	XP_024185274.1	74649
PRQ55677.1	1358181203	XP_024176214.1	74649
PRQ58412.1	1358183938	XP_024176309.1	74649
PRQ58413.1	1358183939	PRQ58413.1	74649
PSR87719.1	1371491295	PSR87719.1	1590841
PSR87720.1	1371491296	PSR87720.1	1590841
PSR87721.1	1371491297	PSR87721.1	1590841
PSR99870.1	1371503592	PSR99870.1	1590841
PSR99872.1	1371503594	PSR99872.1	1590841
PSS04402.1	1371508174	PSS04402.1	1590841
PSS04622.1	1371508394	PSS04622.1	1590841
PSS11327.1	1371515186	PSS11327.1	1590841
PSS23929.1	1371527857	PSS23929.1	1590841
PSS23930.1	1371527858	PSS23930.1	1590841
PSS23931.1	1371527859	PSS23931.1	1590841
PSS24207.1	1371528135	PSS24207.1	1590841
PSS26289.1	1371530221	PSS26289.1	1590841
PSS29221.1	1371533157	PSS29221.1	1590841
PSS32864.1	1371536888	PSS32864.1	1590841
PSS33025.1	1371537049	PSS33025.1	1590841
PSS33026.1	1371537050	PSS33026.1	1590841
PSS34574.1	1371538638	PSS34574.1	1590841
PSS34575.1	1371538639	PSS34575.1	1590841
PSS35111.1	1371539175	PSS35111.1	1590841
PSS35117.1	1371539181	PSS35117.1	1590841
PUZ43676.1	1382757634	PUZ43676.1	1504633
PUZ58141.1	1382776099	PUZ58141.1	1504633
PUZ60842.1	1382778884	PUZ60842.1	1504633
PUZ74427.1	1382797195	PUZ74427.1	1504633
PUZ77698.1	1382800466	PUZ77698.1	1504633
PUZ77699.1	1382800467	PUZ77699.1	1504633
PUZ77700.1	1382800468	PUZ77700.1	1504633
PWA34561.1	1387749252	PWA34561.1	35608
PWA37338.1	1387757337	PWA37338.1	35608
PWA43330.1	1387768363	PWA43330.1	35608
PWA44003.1	1387769396	PWA44003.1	35608
PWA47064.1	1387773989	PWA47064.1	35608
PWA55231.1	1387785324	PWA55231.1	35608
PWA58179.1	1387789116	PWA58179.1	35608
PWA58258.1	1387789219	PWA58258.1	35608
PWA65977.1	1387798762	PWA65977.1	35608
PWA88712.1	1387824834	PWA88712.1	35608
PWA97964.1	1387834782	PWA97964.1	35608
PWZ22471.1	1394877877	PWZ22471.1	4577
PWZ25410.1	1394880818	PWZ25410.1	4577
PWZ25417.1	1394880825	PWZ25417.1	4577
PWZ29239.1	1394884647	PWZ29239.1	4577
Q494Q1.1	122218900	NP_190254.2	3702
Q6VAA7.1	75292639	Q6VAA7.1	55670
Q8W4C2.1	75304728	NP_171646.1	3702
Q94AB5.1	75249778	NP_566885.1	3702
Q9AR73.1	28380078	Q9AR73.1	4060
Q9LFJ8.1	75311137	NP_197207.1	3702
Q9LNI1.1	75311399	NP_171649.1	3702
Q9LS16.1	75264206	NP_198620.1	3702
Q9LS21.1	75264208	NP_198617.1	3702
Q9LTH2.1	75264229	At_76E2_S2	3702
Q9LTH3.1	75264230	NP_200766.2	3702
Q9M156.1	28380085	At_72B1_S1	3702
Q9SNB0.1	75266125	NP_190252.1	3702
Q9SNB1.1	75266126	NP_190251.1	3702
Q9STE3.1	75266314	NP_190253.1	3702
Q9STE6.1	75266316	NP_190256.1	3702
Q9ZR25.1	75315711	Q9ZR25.1	76714
Q9ZR26.1	75338881	Q9ZR26.1	48386
Q9ZR27.1	75338882	Q9ZR27.1	48386
Q9ZU72.1	75315911	At_72D1_S6	3702
QCC89365.1	1621574130	QCC89365.1	244311
QCD77545.1	1626629255	QCD77545.1	3917
QCD79128.1	1626630838	XP_027931553.1	3917
QCD79139.1	1626630849	QCD79139.1	3917
QCD79146.1	1626630856	XP_027932325.1	3917
QCD96939.1	1626648654	XP_027901754.1	3917
QCE00570.1	1626652285	XP_027938543.1	3917
QCE00616.1	1626652331	XP_027939736.1	3917
QCE04148.1	1626655864	QCE04148.1	3917
QCE06158.1	1626657875	QCE06158.1	3917
QCE13060.1	1626664779	QCE13060.1	3917
QCF46623.1	1624802315	QCF46623.1	542762
QCI57001.1	1632161761	QCI57001.1	74645
QDM38905.1	1704727562	QDM38905.1	74613
QDM38907.1	1704727566	QDM38907.1	74613
QEJ65852.1	1732215022	QEJ65852.1	1030010
QFP92919.1	1764707913	QFP92919.1	57918
RAL48252.1	1408188200	RAL48252.1	267555
RAL54197.1	1408194228	RAL54197.1	267555
RCV05121.1	1433399471	XP_012703144.1	4555
RCV08426.1	1433402776	XP_004953966.1	4555
RCV08427.1	1433402777	XP_004953967.1	4555
RCV21225.1	1433415601	XP_022681817.1	4555
RCV21227.1	1433415603	XP_004965213.1	4555
RCV36437.1	1433432166	XP_004978365.1	4555
RCW19063.1	1433537460	XP_014620757.1	3847
RDX58704.1	1445357742	RDX58704.1	157652
RDX80086.1	1445388120	RDX80086.1	157652
RDX89904.1	1445400729	RDX89904.1	157652
RDX93294.1	1445405009	RDX93294.1	157652
RDX96332.1	1445408786	RDX96332.1	157652
RDX98298.1	1445411180	RDX98298.1	157652
RDY01127.1	1445414653	RDY01127.1	157652
RDY05882.1	1445420455	RDY05882.1	157652
RHN39749.1	1471968082	RHN39749.1	3880
RHN39750.1	1471968083	XP_013444666.1	3880
RHN42536.1	1471970869	XP_003629628.1	3880
RHN49531.1	1471977865	XP_003626556.1	3880
RHN56159.1	1471984495	XP_003615138.1	3880
RHN62708.1	1471991045	XP_003608449.2	3880
RHN66575.1	1471994913	XP_013443149.1	3880
RHN68872.1	1471997210	RHN68872.1	3880
RHN68874.1	1471997212	RHN68874.1	3880
RHN68875.1	1471997213	RHN68875.1	3880
RHN68876.1	1471997214	RHN68876.1	3880
RHN68882.1	1471997220	XP_003601328.1	3880
RHN69186.1	1471997524	RHN69186.1	3880
RID39975.1	1476369205	RID39975.1	3711
RID41362.1	1476370592	RID41362.1	3711
RID43193.1	1476372430	RID43193.1	3711
RID47987.1	1476377224	RID47987.1	3711
RID47988.1	1476377225	RID47988.1	3711
RID52735.1	1476381982	RID52735.1	3711
RID58502.1	1476387754	RID58502.1	3711
RID58503.1	1476387755	RID58503.1	3711
RID58504.1	1476387756	RID58504.1	3711
RID59249.1	1476388501	XP_013647113.1	3711
RID66224.1	1476395486	RID66224.1	3711
RID68956.1	1476398223	RID68956.1	3711
RID70902.1	1476400169	RID70902.1	3711
RID73539.1	1476402811	RID73539.1	3711
RID73973.1	1476403245	RID73973.1	3711
RID75502.1	1476404774	RID75502.1	3711
RID75505.1	1476404777	XP_009128501.1	3711
RID79713.1	1476408990	RID79713.1	3711
RID79714.1	1476408991	RID79714.1	3711
RLM56038.1	1492186238	RLM56038.1	4540
RLM69060.1	1492199781	RLM69060.1	4540
RLM79063.1	1492210080	RLM79063.1	4540
RLM80243.1	1492211260	RLM80243.1	4540
RLN08822.1	1492241082	RLN08822.1	4540
RLN09808.1	1492242068	RLN09808.1	4540
RLN09919.1	1492242179	RLN09919.1	4540
RLN09978.1	1492242238	RLN09978.1	4540
RQL82217.1	1523405397	RQL82217.1	69181
RQL84616.1	1523408838	RQL84616.1	69181
RQL85971.1	1523410805	RQL85971.1	69181
RQL87178.1	1523412615	RQL87178.1	69181
RQL97450.1	1523428956	RQL97450.1	69181
RQM00042.1	1523433393	RQM00042.1	69181
RQO88325.1	1524763840	RQO88325.1	3694
RVW13438.1	1552142365	RVW13438.1	29760
RVW13518.1	1552142458	RVW13518.1	29760
RVW21025.1	1552152790	RVW21025.1	29760
RVW21027.1	1552152792	RVW21027.1	29760
RVW21033.1	1552152798	RVW21033.1	29760
RVW21040.1	1552152805	RVW21040.1	29760
RVW22298.1	1552154609	RVW22298.1	29760
RVW25173.1	1552158609	RVW25173.1	29760
RVW31117.1	1552167192	RVW31117.1	29760
RVW31124.1	1552167203	RVW31124.1	29760
RVW31482.1	1552167714	RVW31482.1	29760
RVW34199.1	1552171453	XP_002267573.1	29760
RVW36893.1	1552174858	RVW36893.1	29760
RVW43180.1	1552182651	RVW43180.1	29760
RVW57995.1	1552200931	XP_010665386.1	29760
RVW57998.1	1552200934	RVW57998.1	29760
RVW67074.1	1552214411	RVW67074.1	29760
RVW67416.1	1552214856	RVW67416.1	29760
RVW67418.1	1552214858	RVW67418.1	29760
RVW67420.1	1552214860	RVW67420.1	29760
RVW70404.1	1552218624	RVW70404.1	29760
RVW70406.1	1552218626	XP_002267526.1	29760
RVW70420.1	1552218640	RVW70420.1	29760
RVW81306.1	1552232094	RVW81306.1	29760
RVW82053.1	1552232983	RVW82053.1	29760
RVW82717.1	1552233790	RVW82717.1	29760
RVW82739.1	1552233812	RVW82739.1	29760
RVW83334.1	1552234537	XP_002281128.1	29760
RVW85579.1	1552237199	RVW85579.1	29760
RVW85582.1	1552237202	RVW85582.1	29760
RVW94545.1	1552247956	RVW94545.1	29760
RVW94547.1	1552247958	RVW94547.1	29760
RVW94580.1	1552247991	RVW94580.1	29760
RVW94960.1	1552248453	RVW94960.1	29760
RVX01823.1	1552256714	RVX01823.1	29760
RVX01900.1	1552256791	RVX01900.1	29760
RVX01904.1	1552256795	RVW94547.1	29760
RVX01958.1	1552256849	RVW13438.1	29760
RVX02005.1	1552256896	RVX02005.1	29760
RVX02036.1	1552256927	RVX02036.1	29760
RVX04045.1	1552259404	RVX04045.1	29760
RVX09917.1	1552266449	XP_002280923.1	29760
RVX09918.1	1552266450	RVX09918.1	29760
RVX23166.1	1552282080	XP_010646819.1	29760
RVX23619.1	1552282533	XP_002268637.1	29760
RVX23762.1	1552282676	XP_002268162.1	29760
RWR80893.1	1557855544	RWR80893.1	337451
RWR84081.1	1557860209	RWR84081.1	337451
RWR84683.1	1557860811	RWR84683.1	337451
RWR87782.1	1557864508	RWR87782.1	337451
RWR87794.1	1557864520	RWR87794.1	337451
RWR89930.1	1557867861	RWR89930.1	337451
RWR89931.1	1557867862	RWR89931.1	337451
RWR93161.1	1557872149	RWR93161.1	337451
RWR93163.1	1557872151	RWR93163.1	337451
RWR93164.1	1557872152	RWR93164.1	337451
RWR93185.1	1557872173	RWR93185.1	337451
RWR96520.1	1557876402	RWR96520.1	337451
RWV79607.1	1559534343	RWV79607.1	4639
RWV80402.1	1559536072	RWV80402.1	4639
RXH89659.1	1562649278	RXH89659.1	3750
RXH92778.1	1562652398	RXH92778.1	3750
RXI00581.1	1562660204	RXI00581.1	3750
RXI00586.1	1562660209	RXI00586.1	3750
RYR02633.1	1570220475	XP_016205282.1	3818
RYR02634.1	1570220476	RYR02634.1	3818
RYR05899.1	1570223741	RYR05899.1	3818
RYR05900.1	1570223742	XP_025606597.1	3818
RYR05902.1	1570223744	RYR05902.1	3818
RYR16955.1	1570237518	XP_025672377.1	3818
RYR23554.1	1570244117	XP_016187692.1	3818
RYR24028.1	1570245243	XP_016181161.1	3818
RYR24030.1	1570245245	XP_016186417.1	3818
RYR41994.1	1570265739	XP_025613139.1	3818
RYR47560.1	1570271895	XP_016163640.1	3818
RYR49051.1	1570273386	XP_016166675.1	3818
RYR49881.1	1570274216	XP_025610313.1	3818
RYR55349.1	1570280205	XP_016162801.1	3818
RYR55351.1	1570280207	XP_016162802.1	3818
RYR55353.1	1570280209	RYR55353.1	3818
RYR60582.1	1570286270	RYR60582.1	3818
RYR75031.1	1570301945	XP_025625669.1	3818
RYR75032.1	1570301946	RYR75032.1	3818
RYR75035.1	1570301949	RYR75035.1	3818
RYR75036.1	1570301950	RYR75036.1	3818
RYR75037.1	1570301951	XP_025638642.1	3818
RZB42548.1	1572847892	XP_003556840.1	3848
RZB49707.1	1572855551	XP_003553781.1	3848
RZB49979.1	1572856261	XP_003552552.1	3848
RZB65945.1	1572873472	XP_028202619.1	3848
RZB69514.1	1572877485	XP_028200515.1	3848
RZB69515.1	1572877486	XP_028200515.1	3848
RZB69521.1	1572877492	XP_028201104.1	3848
RZB69525.1	1572877496	XP_028199211.1	3848
RZB70612.1	1572878921	XP_014620757.1	3848
RZB70620.1	1572878929	XP_003519003.1	3848
RZB70982.1	1572879291	XP_014620757.1	3848
RZB71566.1	1572879875	XP_003542333.1	3848
RZB85964.1	1572896235	XP_003535222.1	3848
RZB96290.1	1572907715	XP_003531212.1	3848
RZB96291.1	1572907716	XP_014634355.1	3848
RZC06762.1	1572919274	KHN08945.1	3848
RZC06763.1	1572919275	RZC06763.1	3848
RZC22521.1	1572936370	NP_001235053.1	3848
RZC53875.1	1573248645	XP_026454643.1	3469
RZC57264.1	1573252034	XP_026379888.1	3469
RZC61932.1	1573256702	XP_026387555.1	3469
RZC61971.1	1573256741	XP_026387596.1	3469
RZC64474.1	1573259249	RZC64474.1	3469
RZC64494.1	1573259269	XP_026391216.1	3469
RZC68594.1	1573263369	XP_026400724.1	3469
RZC72629.1	1573267404	XP_026405940.1	3469
RZC84885.1	1573279660	XP_026425522.1	3469
RZC84886.1	1573279661	XP_026427676.1	3469
RZC84887.1	1573279662	RZC84887.1	3469
RZC89576.1	1573284353	RZC89576.1	3469
RZC89580.1	1573284357	RZC89580.1	3469
RZC90207.1	1573284984	XP_026437336.1	3469
RZC91320.1	1573286097	XP_026441342.1	3469
RZC91322.1	1573286099	RZC91322.1	3469
RZC91323.1	1573286100	XP_026440946.1	3469
RZC91798.1	1573286575	XP_026440398.1	3469
RZC93431.1	1573288209	XP_026443981.1	3469
RZC94460.1	1573289238	XP_026445841.1	3469
RZS21721.1	1577024033	RZS21721.1	4639
TEY23345.1	1600638440	TEY23345.1	180675
TEY23346.1	1600638441	TEY23346.1	180675
TEY28305.1	1600644333	TEY28305.1	180675
TEY42856.1	1600660322	TEY42856.1	180675
TEY42858.1	1600660324	TEY42858.1	180675
TEY43884.1	1600661383	TEY43884.1	180675
TEY45254.1	1600662826	TEY45254.1	180675
TEY48608.1	1600666298	TEY48608.1	180675
TEY52224.1	1600669944	TEY52224.1	180675
TEY59846.1	1600677726	TEY59846.1	180675
TEY60069.1	1600677949	TEY60069.1	180675
TEY62829.1	1600680768	TEY62829.1	180675
TEY62830.1	1600680769	TEY62830.1	180675
TEY63499.1	1600681445	TEY63499.1	180675
TEY79179.1	1600697400	TEY79179.1	180675
TEY84792.1	1600703068	TEY84792.1	180675
TEY88698.1	1600707000	TEY88698.1	180675
THF94442.1	1621788534	THF94442.1	542762
THF94444.1	1621788536	THF94444.1	542762
THF94445.1	1621788537	XP_028102253.1	542762
THF94999.1	1621789346	XP_028101905.1	542762
THF95227.1	1621789656	XP_028101790.1	542762
THF97086.1	1621792187	XP_028118682.1	542762
THF97106.1	1621792207	THF97106.1	542762
THF97109.1	1621792210	THF97109.1	542762
THF97763.1	1621793075	XP_028117631.1	542762
THF97967.1	1621793356	XP_028117596.1	542762
THF98254.1	1621793753	XP_028116769.1	542762
THF98665.1	1621794262	XP_028116183.1	542762
THG00093.1	1621796043	XP_028114040.1	542762
THG00119.1	1621796069	THG00119.1	542762
THG01410.1	1621797734	THG01410.1	542762
THG01670.1	1621798060	THG01670.1	542762
THG06353.1	1621803650	XP_028108083.1	542762
THG09113.1	1621808101	XP_028080981.1	542762
THG09139.1	1621808176	THG09139.1	542762
THG09140.1	1621808177	XP_028080889.1	542762
THG10942.1	1621811120	XP_028077500.1	542762
THG10946.1	1621811124	XP_028077501.1	542762
THG11096.1	1621811401	THG11096.1	542762
THG12888.1	1621814413	XP_028085525.1	542762
THG12891.1	1621814416	XP_028085423.1	542762
THG13125.1	1621814789	XP_028072991.1	542762
THG14892.1	1621817606	XP_028068946.1	542762
THG16173.1	1621819702	THG16173.1	542762
THG16247.1	1621819818	XP_028065575.1	542762
THG17841.1	1621822192	THG17841.1	542762
THG17842.1	1621822193	THG17842.1	542762
THG18283.1	1621822881	XP_028060824.1	542762
THG18889.1	1621823869	XP_028059417.1	542762
THG19015.1	1621824051	XP_028059076.1	542762
THG21473.1	1621827841	XP_028054629.1	542762
THG21474.1	1621827842	XP_028054563.1	542762
THG22558.1	1621829498	THG22558.1	542762
THG22567.1	1621829507	XP_028052242.1	542762
THG22570.1	1621829510	THG22570.1	542762
THG22640.1	1621829652	THG22640.1	542762
THG22833.1	1621829943	THG22833.1	542762
THG22840.1	1621829950	XP_028051211.1	542762
THG23125.1	1621830391	THG23125.1	542762
THU69664.1	1624167313	THU69664.1	52838
TKS14440.1	1635320246	TKS14440.1	43335
TKW07773.1	1645889480	TKW07773.1	4556
TKW20934.1	1645904798	TKW20934.1	4556
TKW37571.1	1645925598	XP_012703144.1	4556
TKW41668.1	1645929695	XP_004953966.1	4556
TKW41669.1	1645929696	TKW41669.1	4556
TKW41670.1	1645929697	TKW41670.1	4556
TKY47668.1	1654042147	TKY47668.1	455371
TKY47805.1	1654042284	TKY47805.1	455371
TKY56267.1	1654050752	TKY56267.1	455371
TKY56268.1	1654050753	TKY56268.1	455371
TKY59488.1	1654053978	TKY59488.1	455371
TKY61277.1	1654055771	TKY61277.1	455371
TKY68846.1	1654063349	TKY68846.1	455371
TMW81201.1	1678358915	TMW81201.1	4083
TMW82194.1	1678368934	TMW82194.1	4083
TMW84038.1	1678380145	TMW84038.1	4083
TMW84173.1	1678380543	TMW84173.1	4083
TMW84991.1	1678383133	TMW84991.1	4083
TMW84993.1	1678383135	TMW84993.1	4083
TMW85405.1	1678384062	TMW85405.1	4083
TMW87177.1	1678387440	TMW87177.1	4083
TMW91076.1	1678393352	TMW91076.1	4083
TMX02558.1	1678408078	TMX02558.1	4083
TQD72001.1	1697118332	TQD72001.1	106549
TQD72002.1	1697118333	TQD72002.1	106549
TQD76068.1	1697129326	TQD76068.1	106549
TQD97843.1	1697152279	TQD97843.1	106549
TQD97845.1	1697152281	TQD97845.1	106549
TQD97847.1	1697152283	TQD97847.1	106549
TQD97851.1	1697152287	TQD97851.1	106549
TQD98028.1	1697152466	TQD98028.1	106549
TQD98032.1	1697152470	TQD98032.1	106549
TQD98340.1	1697152784	TQD98340.1	106549
TQD98341.1	1697152785	TQD98341.1	106549
TQE01757.1	1697156266	TQE01757.1	106549
TQE10458.1	1697165137	TQE10458.1	106549
TQE10465.1	1697165144	TQE10465.1	106549
TQE11253.1	1697165941	TQE11253.1	106549
TQE11468.1	1697166159	TQE11468.1	106549
TQE13474.1	1697168183	TQE13474.1	106549
TVU02014.1	1712255938	TVU02014.1	38414
TXG48939.1	1725302937	TXG48939.1	1000413
TXG50642.1	1725304641	TXG50642.1	1000413
TXG50643.1	1725304642	TXG50643.1	1000413
TXG52767.1	1725306767	TXG52767.1	1000413
TXG52768.1	1725306768	TXG52768.1	1000413
TXG53952.1	1725307953	TXG53952.1	1000413
TXG56589.1	1725310591	TXG56589.1	1000413
TXG58407.1	1725312410	TXG58407.1	1000413
TXG59584.1	1725313588	TXG59584.1	1000413
TXG60174.1	1725314178	TXG60174.1	1000413
TXG60177.1	1725314181	TXG60177.1	1000413
TXG60179.1	1725314183	TXG60179.1	1000413
TXG60182.1	1725314186	TXG60182.1	1000413
TXG60186.1	1725314190	TXG60186.1	1000413
TXG62573.1	1725316579	TXG62573.1	1000413
TXG62998.1	1725317004	TXG62998.1	1000413
TXG62999.1	1725317005	TXG62999.1	1000413
TXG63000.1	1725317006	TXG63000.1	1000413
TXG63001.1	1725317007	TXG63001.1	1000413
TXG72667.1	1725326676	TXG72667.1	1000413
TXG72670.1	1725326679	TXG72670.1	1000413
TYG39457.1	1730684546	PPD73123.1	34276
TYG40944.1	1730686033	XP_016735486.1	34276
TYG41936.1	1730687025	PPD88177.1	34276
TYG41938.1	1730687027	XP_016736402.1	34276
TYG43965.1	1730689055	TYG43965.1	34276
TYG61637.1	1730706731	TYG61637.1	34276
TYG69668.1	1730714764	PPD81525.1	34276
TYG75598.1	1730720698	TYG75598.1	34276
TYG75599.1	1730720699	TYG75599.1	34276
TYG75607.1	1730720707	PPD96331.1	34276
TYG75609.1	1730720709	TYG75609.1	34276
TYG78009.1	1730723110	PPD80490.1	34276
TYG78013.1	1730723114	TYG78013.1	34276
TYG78014.1	1730723115	TYG78014.1	34276
TYG78015.1	1730723116	TYG78015.1	34276
TYG78016.1	1730723117	TYG78016.1	34276
TYG78018.1	1730723119	TYG78018.1	34276
TYG88359.1	1730733463	PPS20215.1	34276
TYG89788.1	1730734892	TYG89788.1	34276
TYG90761.1	1730735865	XP_016741692.1	34276
TYG90762.1	1730735866	XP_016741691.1	34276
TYG92800.1	1730737906	TYG92800.1	34276
TYH10226.1	1730755335	PPS19806.1	34276
TYH18054.1	1730763165	PPS02913.1	34276
TYH26844.1	1730771958	TYH26844.1	34276
TYH26846.1	1730771960	TYH26846.1	34276
TYH26857.1	1730771971	TYH26857.1	34276
TYH37090.1	1730782292	TYH37090.1	34277
TYH38805.1	1730784007	XP_016735486.1	34277
TYH40004.1	1730785206	PPD88177.1	34277
TYH40005.1	1730785207	XP_016736402.1	34277
TYH42367.1	1730787570	TYH42367.1	34277
TYH63046.1	1730808258	TYH63046.1	34277
TYH72335.1	1730817549	TYH72335.1	34277
TYH79168.1	1730824384	TYH79168.1	34277
TYH79169.1	1730824385	TYH79169.1	34277
TYH79177.1	1730824393	TYH79177.1	34277
TYH82013.1	1730827230	TYH82013.1	34277
TYH82015.1	1730827232	TYH82015.1	34277
TYH82016.1	1730827233	TYH82016.1	34277
TYH82017.1	1730827234	TYH82017.1	34277
TYH82018.1	1730827235	TYH82018.1	34277
TYH95767.1	1730841008	TYH95767.1	34277
TYH96897.1	1730842138	TYH96897.1	34277
TYH96898.1	1730842139	TYH96898.1	34277
